date,year,month,day,precip_total_mm,t_mean_c,t_max_c,t_min_c,humidity_mean_pct,humidity_min_pct,wind_mean_ms,wind_max_ms,gust_max_ms,sunshine_hours,weather_day,weather_night,source_url
2013-10-07,2013,10,7,0.000000,25.500000,29.200000,23.300000,66.000000,53.000000,3.100000,5.900000,10.800000,5.700000,晴,薄曇時々晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-08,2013,10,8,0.000000,24.800000,27.700000,22.800000,69.000000,59.000000,2.400000,4.600000,7.500000,0.800000,曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-09,2013,10,9,16.500000,24.900000,31.500000,21.500000,75.000000,51.000000,2.100000,4.600000,7.900000,3.000000,曇時々雨一時晴,曇後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-10,2013,10,10,0.000000,25.600000,30.700000,20.800000,70.000000,49.000000,1.300000,3.000000,5.400000,5.900000,晴時々曇,曇後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-11,2013,10,11,0.000000,26.200000,30.100000,23.800000,68.000000,45.000000,3.200000,7.900000,14.100000,3.800000,晴時々曇,曇一時雨後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-12,2013,10,12,0.000000,21.800000,26.200000,16.500000,52.000000,36.000000,3.100000,6.800000,10.900000,8.900000,晴,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-13,2013,10,13,0.000000,19.100000,25.600000,14.200000,56.000000,35.000000,2.100000,6.300000,11.100000,9.400000,晴,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-14,2013,10,14,0.000000,20.100000,26.500000,13.300000,58.000000,37.000000,2.000000,5.500000,8.500000,9.100000,晴,晴時々曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-15,2013,10,15,28.000000,20.000000,22.100000,17.800000,77.000000,63.000000,2.200000,5.300000,11.800000,0.000000,雨一時曇,大雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-16,2013,10,16,18.500000,17.200000,19.800000,13.800000,70.000000,54.000000,3.500000,7.200000,16.700000,4.200000,雨時々曇一時晴,晴一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-17,2013,10,17,0.000000,15.000000,19.700000,12.200000,58.000000,34.000000,2.500000,7.400000,12.900000,7.400000,晴後一時薄曇,薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-18,2013,10,18,0.000000,16.200000,20.200000,11.800000,62.000000,46.000000,1.600000,4.600000,7.700000,0.300000,曇,雨一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-19,2013,10,19,9.000000,17.500000,21.000000,15.200000,75.000000,53.000000,1.800000,4.400000,7.600000,0.400000,曇一時雨,雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-20,2013,10,20,24.000000,17.100000,18.600000,16.000000,89.000000,83.000000,1.000000,2.500000,4.200000,0.000000,雨後一時曇,曇後一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-21,2013,10,21,0.000000,19.000000,25.400000,15.200000,77.000000,47.000000,1.400000,4.800000,8.200000,3.700000,曇後晴,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-22,2013,10,22,0.000000,19.000000,24.600000,14.500000,72.000000,51.000000,1.700000,4.900000,8.300000,2.700000,晴後曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-23,2013,10,23,12.000000,18.500000,20.500000,17.300000,78.000000,66.000000,2.000000,5.200000,9.100000,0.000000,雨一時曇,雨後曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-24,2013,10,24,9.500000,19.500000,21.600000,18.000000,75.000000,64.000000,3.400000,5.200000,8.800000,0.000000,曇時々雨,大雨一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-25,2013,10,25,94.000000,18.600000,20.600000,16.000000,88.000000,75.000000,1.900000,3.700000,6.500000,0.000000,大雨,雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-26,2013,10,26,6.000000,15.900000,19.500000,12.900000,67.000000,45.000000,2.800000,6.300000,11.800000,1.200000,曇,曇後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-27,2013,10,27,0.000000,15.000000,20.000000,10.500000,63.000000,34.000000,2.000000,6.600000,11.000000,7.400000,晴後一時曇,曇後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-28,2013,10,28,0.000000,14.800000,20.600000,9.700000,63.000000,35.000000,1.300000,3.100000,5.000000,9.800000,晴,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-29,2013,10,29,0.000000,16.300000,18.600000,13.800000,75.000000,64.000000,1.100000,2.900000,4.600000,0.000000,曇後一時雨,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-30,2013,10,30,0.000000,17.300000,23.200000,13.200000,67.000000,35.000000,1.900000,6.700000,13.300000,6.500000,晴時々曇,晴後一時薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-10-31,2013,10,31,0.000000,15.300000,20.300000,11.100000,67.000000,42.000000,1.500000,4.600000,6.800000,2.400000,晴後曇,曇後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=10&day=&view=p1
2013-11-01,2013,11,1,0.000000,15.100000,20.900000,11.300000,64.000000,36.000000,1.600000,5.500000,8.400000,9.700000,晴,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-02,2013,11,2,0.000000,15.100000,20.600000,9.500000,69.000000,50.000000,1.000000,2.200000,4.100000,3.900000,晴時々薄曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-03,2013,11,3,13.000000,16.300000,18.700000,14.400000,83.000000,67.000000,0.800000,2.300000,3.400000,0.000000,曇後雨,雨後一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-04,2013,11,4,2.000000,16.000000,20.600000,12.700000,71.000000,47.000000,2.300000,6.500000,11.700000,2.100000,曇後一時雨,曇時々雨一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-05,2013,11,5,0.000000,14.400000,19.300000,10.700000,63.000000,33.000000,1.900000,5.100000,8.400000,8.200000,晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-06,2013,11,6,0.000000,14.800000,20.100000,8.400000,67.000000,45.000000,1.100000,3.100000,5.000000,4.200000,晴後曇,曇時々雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-07,2013,11,7,1.000000,16.500000,22.100000,11.800000,73.000000,44.000000,1.400000,4.900000,7.900000,2.000000,曇一時雨後晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-08,2013,11,8,0.000000,14.700000,21.200000,9.200000,61.000000,29.000000,1.700000,5.200000,9.000000,8.900000,晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-09,2013,11,9,0.000000,14.100000,19.000000,9.800000,63.000000,37.000000,1.000000,3.000000,4.800000,5.700000,晴時々薄曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-10,2013,11,10,4.000000,14.600000,17.000000,12.700000,82.000000,75.000000,1.600000,4.400000,6.900000,0.000000,雨時々曇,曇一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-11,2013,11,11,0.000000,11.300000,16.200000,6.600000,73.000000,47.000000,2.600000,6.900000,12.300000,2.100000,曇時々雨,晴一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-12,2013,11,12,0.000000,8.600000,11.800000,5.800000,72.000000,54.000000,1.700000,4.800000,7.100000,0.200000,曇後一時雨,曇時々晴後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-13,2013,11,13,0.500000,8.400000,13.000000,5.900000,72.000000,49.000000,1.900000,6.000000,12.200000,5.800000,晴時々雨,曇一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-14,2013,11,14,0.000000,10.300000,15.000000,6.300000,65.000000,36.000000,1.200000,3.000000,5.600000,8.200000,曇一時晴,曇時々雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-15,2013,11,15,13.500000,12.000000,15.800000,9.400000,81.000000,64.000000,1.500000,2.900000,4.700000,3.400000,雨後曇一時晴,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-16,2013,11,16,0.000000,11.700000,18.100000,7.700000,76.000000,45.000000,1.400000,4.000000,6.500000,6.800000,晴一時曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-17,2013,11,17,0.000000,12.700000,18.700000,7.000000,70.000000,45.000000,1.400000,3.800000,7.700000,6.100000,晴後曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-18,2013,11,18,0.000000,11.100000,14.500000,5.700000,52.000000,26.000000,2.500000,6.400000,11.800000,7.200000,晴一時曇,晴後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-19,2013,11,19,0.000000,8.600000,13.200000,5.600000,51.000000,33.000000,2.300000,6.700000,12.800000,6.700000,晴後一時曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-20,2013,11,20,0.000000,9.000000,13.700000,5.400000,54.000000,34.000000,2.200000,6.500000,12.700000,8.400000,晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-21,2013,11,21,0.000000,9.200000,15.000000,4.600000,57.000000,33.000000,1.800000,4.100000,7.600000,6.500000,晴,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-22,2013,11,22,0.000000,9.300000,14.800000,4.100000,63.000000,41.000000,1.400000,4.100000,7.600000,6.700000,晴後一時曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-23,2013,11,23,0.000000,9.800000,15.800000,5.200000,67.000000,40.000000,1.400000,3.600000,6.700000,7.500000,晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-24,2013,11,24,0.000000,10.100000,16.500000,5.700000,70.000000,45.000000,1.100000,2.700000,4.700000,8.400000,薄曇時々晴,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-25,2013,11,25,14.500000,13.300000,17.400000,9.000000,73.000000,51.000000,2.100000,5.400000,10.400000,0.000000,雨時々曇,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-26,2013,11,26,0.000000,9.600000,12.900000,5.700000,52.000000,34.000000,2.400000,5.500000,10.200000,6.200000,晴時々曇,晴後一時薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-27,2013,11,27,1.500000,8.800000,13.200000,3.800000,63.000000,40.000000,1.500000,5.100000,10.000000,3.400000,曇後一時雨,雨後薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-28,2013,11,28,0.000000,7.800000,11.800000,3.000000,46.000000,24.000000,3.000000,6.000000,10.800000,6.200000,曇後晴,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-29,2013,11,29,0.000000,5.800000,10.900000,1.600000,54.000000,33.000000,2.500000,6.500000,13.400000,8.600000,晴後一時曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-11-30,2013,11,30,0.000000,6.300000,12.300000,1.800000,61.000000,37.000000,1.600000,4.300000,7.000000,9.100000,晴,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=11&day=&view=p1
2013-12-01,2013,12,1,0.000000,7.700000,14.200000,2.600000,68.000000,37.000000,1.300000,5.000000,9.800000,5.800000,晴一時曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-02,2013,12,2,0.000000,8.500000,14.900000,3.000000,70.000000,45.000000,1.200000,3.600000,5.800000,8.300000,晴後一時曇,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-03,2013,12,3,0.000000,8.300000,14.300000,3.800000,68.000000,36.000000,1.300000,4.300000,7.800000,8.700000,快晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-04,2013,12,4,0.000000,8.500000,14.700000,3.600000,66.000000,35.000000,1.300000,3.400000,6.600000,8.300000,晴,晴後一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-05,2013,12,5,0.000000,8.900000,15.000000,4.600000,69.000000,43.000000,1.500000,4.600000,7.100000,8.100000,晴一時曇,薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-06,2013,12,6,0.000000,9.400000,15.600000,5.100000,67.000000,41.000000,1.400000,4.000000,7.500000,4.100000,晴時々曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-07,2013,12,7,0.000000,8.700000,13.600000,4.600000,67.000000,40.000000,1.900000,4.600000,7.800000,5.600000,晴後曇,曇時々雨一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-08,2013,12,8,0.000000,7.100000,11.100000,3.800000,70.000000,48.000000,1.500000,3.800000,6.200000,2.400000,晴一時雨,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-09,2013,12,9,0.000000,7.900000,12.500000,1.900000,64.000000,42.000000,1.300000,3.700000,6.600000,4.600000,曇一時晴,曇後雨、雷を伴う,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-10,2013,12,10,17.500000,9.600000,12.400000,6.600000,67.000000,44.000000,3.000000,8.400000,16.300000,3.500000,雨後時々晴,曇時々晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-11,2013,12,11,0.000000,7.200000,11.800000,3.700000,58.000000,41.000000,2.600000,6.300000,12.200000,3.200000,曇後一時雨,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-12,2013,12,12,0.000000,4.900000,8.900000,1.900000,52.000000,31.000000,2.600000,5.800000,10.500000,4.300000,晴後一時曇,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-13,2013,12,13,0.000000,3.800000,11.000000,0.300000,64.000000,43.000000,1.700000,6.500000,11.900000,2.300000,晴時々雨一時曇,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-14,2013,12,14,0.000000,4.400000,8.900000,0.000000,51.000000,32.000000,2.400000,6.700000,12.000000,5.800000,晴後曇,曇一時みぞれ,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-15,2013,12,15,0.000000,5.600000,9.700000,3.600000,62.000000,48.000000,2.300000,5.800000,13.100000,1.800000,曇時々雨一時晴,曇時々雨一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-16,2013,12,16,0.000000,6.000000,8.800000,4.300000,62.000000,47.000000,2.100000,5.900000,10.600000,1.600000,曇時々雨,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-17,2013,12,17,0.000000,6.700000,9.700000,4.000000,68.000000,53.000000,1.400000,3.200000,5.600000,0.600000,曇,曇後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-18,2013,12,18,13.000000,6.500000,7.600000,5.200000,82.000000,66.000000,1.200000,3.500000,6.700000,0.000000,雨,雨時々曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-19,2013,12,19,4.000000,7.900000,9.800000,6.300000,85.000000,72.000000,1.300000,3.200000,5.900000,0.100000,雨後曇,曇時々雨後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-20,2013,12,20,0.000000,5.100000,7.300000,2.500000,61.000000,39.000000,3.100000,6.600000,10.600000,6.300000,晴後一時曇,曇時々雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-21,2013,12,21,6.500000,5.000000,6.700000,3.600000,78.000000,70.000000,2.700000,4.900000,9.200000,0.700000,雨,雨時々晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-22,2013,12,22,0.000000,4.600000,7.000000,2.400000,68.000000,52.000000,2.100000,5.400000,9.300000,3.500000,晴後曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-23,2013,12,23,0.000000,5.600000,9.800000,3.600000,59.000000,37.000000,1.600000,4.800000,10.600000,5.200000,晴一時曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-24,2013,12,24,0.000000,5.800000,9.100000,4.200000,66.000000,53.000000,2.000000,5.600000,10.100000,3.500000,曇後時々みぞれ一時雨,曇一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-25,2013,12,25,0.000000,6.100000,10.400000,3.500000,61.000000,39.000000,1.600000,4.000000,6.400000,7.700000,晴一時曇,薄曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-26,2013,12,26,13.000000,6.200000,9.300000,3.800000,77.000000,57.000000,1.000000,3.700000,6.300000,0.000000,曇時々雨,雨後曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-27,2013,12,27,3.500000,5.100000,7.500000,1.800000,76.000000,64.000000,2.400000,5.800000,10.100000,0.500000,雨一時曇,雨一時曇後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-28,2013,12,28,2.000000,2.300000,6.200000,0.800000,73.000000,49.000000,2.500000,4.800000,8.300000,4.400000,晴一時雪後一時みぞれ,曇一時みぞれ後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-29,2013,12,29,0.000000,2.400000,6.900000,-0.600000,66.000000,37.000000,1.800000,5.100000,8.200000,7.700000,晴,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-30,2013,12,30,0.000000,3.200000,8.700000,-1.600000,66.000000,40.000000,1.600000,5.800000,10.600000,8.400000,晴時々薄曇,曇時々晴後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2013-12-31,2013,12,31,0.000000,5.700000,11.700000,1.400000,68.000000,31.000000,1.500000,5.100000,9.400000,7.300000,晴,晴後曇時々雨、みぞれを伴う,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2013&month=12&day=&view=p1
2014-10-01,2014,10,1,0.000000,23.400000,27.800000,20.500000,62.000000,49.000000,1.700000,3.900000,6.600000,3.200000,晴一時曇,晴一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-02,2014,10,2,0.000000,23.700000,27.900000,19.600000,67.000000,53.000000,2.000000,4.800000,7.700000,1.800000,曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-03,2014,10,3,1.500000,23.000000,27.400000,20.400000,73.000000,55.000000,1.500000,4.400000,7.600000,1.400000,曇後時々雨,曇後一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-04,2014,10,4,0.000000,21.300000,23.900000,18.900000,61.000000,43.000000,2.700000,6.100000,10.500000,1.800000,曇,曇一時晴後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-05,2014,10,5,1.500000,21.400000,23.100000,19.600000,74.000000,65.000000,1.700000,4.300000,8.500000,0.000000,曇後時々雨,雨一時曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-06,2014,10,6,22.500000,21.000000,24.000000,17.300000,70.000000,57.000000,4.400000,10.300000,18.000000,2.300000,雨時々曇後時々晴,晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-07,2014,10,7,0.000000,18.900000,24.100000,14.900000,57.000000,36.000000,2.400000,6.500000,11.500000,10.600000,晴,快晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-08,2014,10,8,0.000000,19.200000,25.700000,13.200000,64.000000,35.000000,1.500000,3.700000,5.300000,10.500000,晴,晴後一時雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-09,2014,10,9,3.000000,20.600000,25.200000,17.000000,76.000000,57.000000,2.200000,4.800000,8.300000,1.300000,曇後一時雨,曇時々雨後一時晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-10,2014,10,10,0.000000,22.100000,27.600000,17.800000,69.000000,44.000000,2.000000,4.900000,8.000000,5.000000,曇一時晴,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-11,2014,10,11,0.000000,21.700000,26.800000,18.700000,60.000000,41.000000,1.700000,3.100000,5.200000,4.300000,薄曇,曇,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-12,2014,10,12,0.000000,21.000000,25.200000,18.200000,65.000000,46.000000,3.400000,5.800000,10.700000,2.100000,曇,曇後雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-13,2014,10,13,57.000000,19.900000,21.500000,17.800000,79.000000,65.000000,4.700000,9.300000,19.800000,0.000000,雨時々曇,大雨,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
2014-10-14,2014,10,14,0.000000,17.300000,20.400000,14.000000,67.000000,48.000000,3.400000,6.800000,12.700000,0.900000,曇時々雨一時晴,曇時々雨後晴,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=61&block_no=47759&year=2014&month=10&day=&view=p1
